Numero animale;Gruppo;Data evento;Tipo;Descrizione;Data uscita;Utente;Data;Tempo;Mese;Anno;Mese Anno
638;VMS 3;2018-09-11 00:00:00.000;Controllo gravidanza;-;2021-04-01 14:47:02.300;Nicola;2018-09-11;00:00:00;9;2018;2018-09
826;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;-;;Nicola;2018-09-11;00:00:00;9;2018;2018-09
841;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;-;2020-11-30 16:50:03.203;Nicola;2018-09-11;00:00:00;9;2018;2018-09
843;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-09-11;00:00:00;9;2018;2018-09
847;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;+;2020-07-22 12:34:06.083;Nicola;2018-09-11;00:00:00;9;2018;2018-09
860;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-09-11;00:00:00;9;2018;2018-09
862;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;-;2020-02-24 10:36:25.663;Nicola;2018-09-11;00:00:00;9;2018;2018-09
863;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-09-11;00:00:00;9;2018;2018-09
864;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;-;;Nicola;2018-09-11;00:00:00;9;2018;2018-09
865;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;+;2022-03-16 15:12:45.340;Nicola;2018-09-11;00:00:00;9;2018;2018-09
867;VMS 2;2018-09-11 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-09-11;00:00:00;9;2018;2018-09
625;VMS 1;2018-09-10 12:52:41.130;Asciutta;Dry Off;2020-01-13 09:25:56.990;Nicola;2018-09-10;12:52:41.130000;9;2018;2018-09
625;VMS 1;2018-09-10 12:52:36.607;Cambio gruppo;1, VMS 1 -> 5, Asciutte;2020-01-13 09:25:56.990;Nicola;2018-09-10;12:52:36.607000;9;2018;2018-09
576;VMS 1;2018-09-10 12:52:29.960;Asciutta;Dry Off;2021-01-05 10:22:32.023;Nicola;2018-09-10;12:52:29.960000;9;2018;2018-09
576;VMS 1;2018-09-10 12:52:24.890;Cambio gruppo;1, VMS 1 -> 5, Asciutte;2021-01-05 10:22:32.023;Nicola;2018-09-10;12:52:24.890000;9;2018;2018-09
544;VMS 4;2018-09-10 12:52:18.727;Asciutta;Dry Off;2020-02-22 12:25:38.497;Nicola;2018-09-10;12:52:18.727000;9;2018;2018-09
544;VMS 4;2018-09-10 12:52:14.000;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-02-22 12:25:38.497;Nicola;2018-09-10;12:52:14;9;2018;2018-09
538;VMS 1;2018-09-10 12:52:07.607;Asciutta;Dry Off;;Nicola;2018-09-10;12:52:07.607000;9;2018;2018-09
538;VMS 1;2018-09-10 12:52:02.753;Cambio gruppo;1, VMS 1 -> 5, Asciutte;;Nicola;2018-09-10;12:52:02.753000;9;2018;2018-09
527;VMS 4;2018-09-10 12:51:55.890;Asciutta;Dry Off;2020-04-17 16:09:55.840;Nicola;2018-09-10;12:51:55.890000;9;2018;2018-09
527;VMS 4;2018-09-10 12:51:50.633;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-04-17 16:09:55.840;Nicola;2018-09-10;12:51:50.633000;9;2018;2018-09
523;VMS 1;2018-09-10 12:51:43.880;Asciutta;Dry Off;;Nicola;2018-09-10;12:51:43.880000;9;2018;2018-09
523;VMS 1;2018-09-10 12:51:34.097;Cambio gruppo;1, VMS 1 -> 5, Asciutte;;Nicola;2018-09-10;12:51:34.097000;9;2018;2018-09
160;VMS 1;2018-09-10 12:51:26.873;Asciutta;Dry Off;2020-11-30 16:46:03.437;Nicola;2018-09-10;12:51:26.873000;9;2018;2018-09
160;VMS 1;2018-09-10 12:51:20.433;Cambio gruppo;1, VMS 1 -> 5, Asciutte;2020-11-30 16:46:03.437;Nicola;2018-09-10;12:51:20.433000;9;2018;2018-09
92;;2018-09-10 10:49:19.207;Cambio gruppo; -> 1, VMS 1;2021-04-01 14:47:48.263;Nicola;2018-09-10;10:49:19.207000;9;2018;2018-09
133;Manze al toro;2018-09-10 00:00:00.000;Ingresso;Nascita;;Nicola;2018-09-10;00:00:00;9;2018;2018-09
457;VMS 4;2018-09-10 00:00:00.000;Controllo gravidanza;-;2020-11-30 16:47:23.047;Nicola;2018-09-10;00:00:00;9;2018;2018-09
501;VMS 4;2018-09-10 00:00:00.000;Controllo gravidanza;-;2021-02-09 09:11:09.720;Nicola;2018-09-10;00:00:00;9;2018;2018-09
542;VMS 4;2018-09-10 00:00:00.000;Controllo gravidanza;+;2021-04-01 14:47:02.283;Nicola;2018-09-10;00:00:00;9;2018;2018-09
722;VMS 3;2018-09-10 00:00:00.000;Controllo gravidanza;+;2020-02-22 12:25:53.657;Nicola;2018-09-10;00:00:00;9;2018;2018-09
811;VMS 2;2018-09-10 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-09-10;00:00:00;9;2018;2018-09
816;VMS 2;2018-09-10 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-09-10;00:00:00;9;2018;2018-09
824;VMS 2;2018-09-10 00:00:00.000;Controllo gravidanza;+;2022-03-24 23:59:00.000;Nicola;2018-09-10;00:00:00;9;2018;2018-09
828;VMS 2;2018-09-10 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-09-10;00:00:00;9;2018;2018-09
92;Asciutte;2018-09-08 17:13:47.210;Cambio gruppo;5, Asciutte -> ;2021-04-01 14:47:48.263;Nicola;2018-09-08;17:13:47.210000;9;2018;2018-09
429;VMS 4;2018-09-08 16:03:36.610;Note;Generale;2020-08-26 14:27:56.770;Nicola;2018-09-08;16:03:36.610000;9;2018;2018-09
428;VMS 4;2018-09-08 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
441;VMS 4;2018-09-08 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-07-03 23:59:00.000;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
468;VMS 4;2018-09-08 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-04-01 14:47:48.293;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
531;VMS 4;2018-09-08 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
547;VMS 4;2018-09-08 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-08-26 14:28:52.647;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
564;VMS 4;2018-09-08 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-04-21 23:59:00.000;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
611;VMS 4;2018-09-08 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
638;VMS 3;2018-09-08 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-04-01 14:47:02.300;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
701;VMS 3;2018-09-08 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-02-22 12:26:09.443;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
717;VMS 3;2018-09-08 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-10-19 09:48:58.577;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
769;VMS 3;2018-09-08 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-04-01 14:44:41.973;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
818;VMS 2;2018-09-08 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
827;VMS 2;2018-09-08 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
838;VMS 2;2018-09-08 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-11-30 16:49:50.297;Nicola;2018-09-08;00:00:00.010000;9;2018;2018-09
428;VMS 4;2018-09-08 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
441;VMS 4;2018-09-08 00:00:00.007;Calore;Herd Navigator;2020-07-03 23:59:00.000;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
468;VMS 4;2018-09-08 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:47:48.293;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
531;VMS 4;2018-09-08 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
547;VMS 4;2018-09-08 00:00:00.007;Calore;Herd Navigator;2020-08-26 14:28:52.647;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
564;VMS 4;2018-09-08 00:00:00.007;Calore;Herd Navigator;2021-04-21 23:59:00.000;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
611;VMS 4;2018-09-08 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
638;VMS 3;2018-09-08 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:47:02.300;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
701;VMS 3;2018-09-08 00:00:00.007;Calore;Herd Navigator;2020-02-22 12:26:09.443;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
717;VMS 3;2018-09-08 00:00:00.007;Calore;Herd Navigator;2020-10-19 09:48:58.577;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
769;VMS 3;2018-09-08 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:44:41.973;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
818;VMS 2;2018-09-08 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
827;VMS 2;2018-09-08 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
838;VMS 2;2018-09-08 00:00:00.007;Calore;Herd Navigator;2020-11-30 16:49:50.297;Nicola;2018-09-08;00:00:00.007000;9;2018;2018-09
92;Asciutte;2018-09-08 00:00:00.000;Parto;Normale;2021-04-01 14:47:48.263;Nicola;2018-09-08;00:00:00;9;2018;2018-09
718;VMS 3;2018-09-06 17:15:59.890;Note;Generale;;Nicola;2018-09-06;17:15:59.890000;9;2018;2018-09
615;;2018-09-06 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-03-16 09:50:07.490;Nicola;2018-09-06;00:00:00.010000;9;2018;2018-09
615;;2018-09-06 00:00:00.007;Calore;Herd Navigator;2020-03-16 09:50:07.490;Nicola;2018-09-06;00:00:00.007000;9;2018;2018-09
443;VMS 4;2018-09-06 00:00:00.000;Controllo gravidanza;+;2021-03-04 14:41:37.010;Nicola;2018-09-06;00:00:00;9;2018;2018-09
467;VMS 4;2018-09-06 00:00:00.000;Aborto;;;Nicola;2018-09-06;00:00:00;9;2018;2018-09
610;VMS 3;2018-09-06 00:00:00.000;Controllo gravidanza;+;2021-04-07 13:48:47.687;Nicola;2018-09-06;00:00:00;9;2018;2018-09
707;VMS 3;2018-09-06 00:00:00.000;Controllo gravidanza;+;2022-01-10 20:55:02.603;Nicola;2018-09-06;00:00:00;9;2018;2018-09
840;VMS 2;2018-09-06 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-09-06;00:00:00;9;2018;2018-09
845;VMS 2;2018-09-06 00:00:00.000;Controllo gravidanza;+;2021-11-16 15:50:13.160;Nicola;2018-09-06;00:00:00;9;2018;2018-09
846;VMS 2;2018-09-06 00:00:00.000;Controllo gravidanza;+;2020-05-06 16:37:14.320;Nicola;2018-09-06;00:00:00;9;2018;2018-09
629;;2018-09-05 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-01-17 11:12:49.563;Nicola;2018-09-05;00:00:00.010000;9;2018;2018-09
831;VMS 2;2018-09-05 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-09-05;00:00:00.010000;9;2018;2018-09
629;;2018-09-05 00:00:00.007;Calore;Herd Navigator;2020-01-17 11:12:49.563;Nicola;2018-09-05;00:00:00.007000;9;2018;2018-09
831;VMS 2;2018-09-05 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-09-05;00:00:00.007000;9;2018;2018-09
538;VMS 1;2018-09-05 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-09-05;00:00:00;9;2018;2018-09
568;Asciutte;2018-09-03 10:04:54.037;Cambio gruppo;5, Asciutte -> ;2021-06-20 12:04:35.603;Nicola;2018-09-03;10:04:54.037000;9;2018;2018-09
536;Asciutte;2018-09-03 10:04:24.660;Cambio gruppo;5, Asciutte -> ;;Nicola;2018-09-03;10:04:24.660000;9;2018;2018-09
143;VMS 1;2018-09-03 09:44:37.600;Note;Generale;2020-07-01 14:12:00.460;Nicola;2018-09-03;09:44:37.600000;9;2018;2018-09
106;VMS 1;2018-09-03 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-09-03;00:00:00.010000;9;2018;2018-09
277;VMS 1;2018-09-03 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-06-24 15:45:00.683;Nicola;2018-09-03;00:00:00.010000;9;2018;2018-09
552;VMS 1;2018-09-03 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-09-15 22:35:39.670;Nicola;2018-09-03;00:00:00.010000;9;2018;2018-09
702;VMS 3;2018-09-03 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-11-30 16:49:00.640;Nicola;2018-09-03;00:00:00.010000;9;2018;2018-09
17096;VMS 1;2018-09-03 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-02-24 10:35:16.540;Nicola;2018-09-03;00:00:00.010000;9;2018;2018-09
106;VMS 1;2018-09-03 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-09-03;00:00:00.007000;9;2018;2018-09
277;VMS 1;2018-09-03 00:00:00.007;Calore;Herd Navigator;2021-06-24 15:45:00.683;Nicola;2018-09-03;00:00:00.007000;9;2018;2018-09
552;VMS 1;2018-09-03 00:00:00.007;Calore;Herd Navigator;2021-09-15 22:35:39.670;Nicola;2018-09-03;00:00:00.007000;9;2018;2018-09
702;VMS 3;2018-09-03 00:00:00.007;Calore;Herd Navigator;2020-11-30 16:49:00.640;Nicola;2018-09-03;00:00:00.007000;9;2018;2018-09
17096;VMS 1;2018-09-03 00:00:00.007;Calore;Herd Navigator;2020-02-24 10:35:16.540;Nicola;2018-09-03;00:00:00.007000;9;2018;2018-09
536;;2018-09-02 00:00:00.000;Parto;Normale;;Nicola;2018-09-02;00:00:00;9;2018;2018-09
568;;2018-09-02 00:00:00.000;Parto;Normale;2021-06-20 12:04:35.603;Nicola;2018-09-02;00:00:00;9;2018;2018-09
737;;2018-09-01 10:36:50.760;Note;Generale;2020-03-16 09:51:42.023;Nicola;2018-09-01;10:36:50.760000;9;2018;2018-09
729;;2018-09-01 10:36:38.420;Note;Generale;;Nicola;2018-09-01;10:36:38.420000;9;2018;2018-09
726;;2018-09-01 10:36:30.853;Note;Generale;2020-03-16 09:51:27.577;Nicola;2018-09-01;10:36:30.853000;9;2018;2018-09
713;;2018-09-01 10:36:22.493;Note;Generale;2020-03-19 12:21:26.217;Nicola;2018-09-01;10:36:22.493000;9;2018;2018-09
643;;2018-09-01 10:36:15.567;Note;Generale;2022-01-19 09:47:49.263;Nicola;2018-09-01;10:36:15.567000;9;2018;2018-09
561;;2018-09-01 10:35:54.163;Note;Generale;2020-07-01 14:15:01.053;Nicola;2018-09-01;10:35:54.163000;9;2018;2018-09
121;VMS 4;2018-09-01 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-01-17 11:11:49.850;Nicola;2018-09-01;00:00:00.010000;9;2018;2018-09
502;VMS 4;2018-09-01 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2022-03-16 15:14:55.440;Nicola;2018-09-01;00:00:00.010000;9;2018;2018-09
530;VMS 1;2018-09-01 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-06-24 15:45:00.683;Nicola;2018-09-01;00:00:00.010000;9;2018;2018-09
835;VMS 2;2018-09-01 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-09-01;00:00:00.010000;9;2018;2018-09
121;VMS 4;2018-09-01 00:00:00.007;Calore;Herd Navigator;2020-01-17 11:11:49.850;Nicola;2018-09-01;00:00:00.007000;9;2018;2018-09
502;VMS 4;2018-09-01 00:00:00.007;Calore;Herd Navigator;2022-03-16 15:14:55.440;Nicola;2018-09-01;00:00:00.007000;9;2018;2018-09
530;VMS 1;2018-09-01 00:00:00.007;Calore;Herd Navigator;2021-06-24 15:45:00.683;Nicola;2018-09-01;00:00:00.007000;9;2018;2018-09
835;VMS 2;2018-09-01 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-09-01;00:00:00.007000;9;2018;2018-09
737;Asciutte;2018-08-31 15:44:17.703;Cambio gruppo;5, Asciutte -> ;2020-03-16 09:51:42.023;Nicola;2018-08-31;15:44:17.703000;8;2018;2018-08
713;Asciutte;2018-08-31 15:43:59.560;Cambio gruppo;5, Asciutte -> ;2020-03-19 12:21:26.217;Nicola;2018-08-31;15:43:59.560000;8;2018;2018-08
469;;2018-08-31 15:34:14.987;Cambio gruppo; -> 5, Asciutte;2020-02-24 10:36:08.223;Nicola;2018-08-31;15:34:14.987000;8;2018;2018-08
637;VMS 3;2018-08-31 00:00:00.010;Inseminazione;"Naturale; UnknownBull";;Nicola;2018-08-31;00:00:00.010000;8;2018;2018-08
637;VMS 3;2018-08-31 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-08-31;00:00:00.007000;8;2018;2018-08
810;VMS 2;2018-08-31 00:00:00.000;Controllo gravidanza;+;2021-06-04 15:23:17.277;Nicola;2018-08-31;00:00:00;8;2018;2018-08
813;VMS 2;2018-08-31 00:00:00.000;Controllo gravidanza;+;2020-05-06 08:56:10.253;Nicola;2018-08-31;00:00:00;8;2018;2018-08
817;VMS 2;2018-08-31 00:00:00.000;Controllo gravidanza;+;2020-10-15 10:06:31.710;Nicola;2018-08-31;00:00:00;8;2018;2018-08
818;VMS 2;2018-08-31 00:00:00.000;Controllo gravidanza;-;;Nicola;2018-08-31;00:00:00;8;2018;2018-08
819;VMS 2;2018-08-31 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-08-31;00:00:00;8;2018;2018-08
827;VMS 2;2018-08-31 00:00:00.000;Controllo gravidanza;-;;Nicola;2018-08-31;00:00:00;8;2018;2018-08
835;VMS 2;2018-08-31 00:00:00.000;Controllo gravidanza;-;;Nicola;2018-08-31;00:00:00;8;2018;2018-08
838;VMS 2;2018-08-31 00:00:00.000;Controllo gravidanza;-;2020-11-30 16:49:50.297;Nicola;2018-08-31;00:00:00;8;2018;2018-08
469;Asciutte;2018-08-30 15:34:22.740;Asciutta;Dry Off;2020-02-24 10:36:08.223;Nicola;2018-08-30;15:34:22.740000;8;2018;2018-08
869;VMS 2;2018-08-30 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-01-17 11:13:44.147;Nicola;2018-08-30;00:00:00.010000;8;2018;2018-08
979;Giovenche;2018-08-30 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;Nicola;2018-08-30;00:00:00.010000;8;2018;2018-08
869;VMS 2;2018-08-30 00:00:00.007;Calore;Herd Navigator;2020-01-17 11:13:44.147;Nicola;2018-08-30;00:00:00.007000;8;2018;2018-08
979;Giovenche;2018-08-30 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-08-30;00:00:00.007000;8;2018;2018-08
170;Manze al toro;2018-08-30 00:00:00.000;Ingresso;Nascita;2021-07-30 14:27:34.980;Nicola;2018-08-30;00:00:00;8;2018;2018-08
172;Manze al toro;2018-08-30 00:00:00.000;Ingresso;Nascita;;Nicola;2018-08-30;00:00:00;8;2018;2018-08
186;Manze al toro;2018-08-30 00:00:00.000;Ingresso;Nascita;;Nicola;2018-08-30;00:00:00;8;2018;2018-08
544;VMS 4;2018-08-30 00:00:00.000;Controllo gravidanza;+;2020-02-22 12:25:38.497;Nicola;2018-08-30;00:00:00;8;2018;2018-08
250;VMS 4;2018-08-29 14:53:25.953;Note;Generale;2021-02-09 09:12:32.867;Nicola;2018-08-29;14:53:25.953000;8;2018;2018-08
770;VMS 3;2018-08-29 14:41:49.793;Note;Generale;2020-02-22 12:26:21.643;Nicola;2018-08-29;14:41:49.793000;8;2018;2018-08
644;VMS 3;2018-08-29 14:34:37.870;Note;Generale;;Nicola;2018-08-29;14:34:37.870000;8;2018;2018-08
431;VMS 4;2018-08-29 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-04-01 14:47:02.283;Nicola;2018-08-29;00:00:00.010000;8;2018;2018-08
703;VMS 4;2018-08-29 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-08-29;00:00:00.010000;8;2018;2018-08
855;VMS 2;2018-08-29 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-07-01 14:15:15.180;Nicola;2018-08-29;00:00:00.010000;8;2018;2018-08
858;VMS 2;2018-08-29 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-08-29;00:00:00.010000;8;2018;2018-08
431;VMS 4;2018-08-29 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:47:02.283;Nicola;2018-08-29;00:00:00.007000;8;2018;2018-08
703;VMS 4;2018-08-29 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-08-29;00:00:00.007000;8;2018;2018-08
855;VMS 2;2018-08-29 00:00:00.007;Calore;Herd Navigator;2020-07-01 14:15:15.180;Nicola;2018-08-29;00:00:00.007000;8;2018;2018-08
858;VMS 2;2018-08-29 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-08-29;00:00:00.007000;8;2018;2018-08
121;VMS 4;2018-08-29 00:00:00.000;Controllo gravidanza;-;2020-01-17 11:11:49.850;Nicola;2018-08-29;00:00:00;8;2018;2018-08
432;VMS 4;2018-08-29 00:00:00.000;Controllo gravidanza;+;2020-04-17 16:09:43.750;Nicola;2018-08-29;00:00:00;8;2018;2018-08
502;VMS 4;2018-08-29 00:00:00.000;Controllo gravidanza;-;2022-03-16 15:14:55.440;Nicola;2018-08-29;00:00:00;8;2018;2018-08
530;VMS 1;2018-08-29 00:00:00.000;Controllo gravidanza;-;2021-06-24 15:45:00.683;Nicola;2018-08-29;00:00:00;8;2018;2018-08
849;VMS 2;2018-08-29 00:00:00.000;Controllo gravidanza;+;2020-01-17 11:13:31.933;Nicola;2018-08-29;00:00:00;8;2018;2018-08
558620;Manze al toro;2018-08-29 00:00:00.000;Ingresso;Nascita;;Nicola;2018-08-29;00:00:00;8;2018;2018-08
752;;2018-08-28 14:48:17.970;Note;Generale;;Nicola;2018-08-28;14:48:17.970000;8;2018;2018-08
729;;2018-08-28 14:48:08.237;Note;Generale;;Nicola;2018-08-28;14:48:08.237000;8;2018;2018-08
726;;2018-08-28 14:47:58.113;Note;Generale;2020-03-16 09:51:27.577;Nicola;2018-08-28;14:47:58.113000;8;2018;2018-08
649;;2018-08-28 14:47:35.337;Note;Generale;2021-06-04 15:23:17.277;Nicola;2018-08-28;14:47:35.337000;8;2018;2018-08
643;;2018-08-28 14:47:25.760;Note;Generale;2022-01-19 09:47:49.263;Nicola;2018-08-28;14:47:25.760000;8;2018;2018-08
635;;2018-08-28 14:47:16.710;Note;Generale;2020-11-30 16:48:22.780;Nicola;2018-08-28;14:47:16.710000;8;2018;2018-08
628;;2018-08-28 14:47:07.617;Note;Generale;2020-04-17 16:10:08.820;Nicola;2018-08-28;14:47:07.617000;8;2018;2018-08
561;;2018-08-28 14:46:47.757;Note;Generale;2020-07-01 14:15:01.053;Nicola;2018-08-28;14:46:47.757000;8;2018;2018-08
558;;2018-08-28 14:46:38.867;Note;Generale;2021-06-24 15:45:00.700;Nicola;2018-08-28;14:46:38.867000;8;2018;2018-08
407;;2018-08-28 14:46:09.773;Note;Generale;2022-01-19 09:47:20.560;Nicola;2018-08-28;14:46:09.773000;8;2018;2018-08
541;VMS 1;2018-08-28 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-08-28;00:00:00.010000;8;2018;2018-08
751;VMS 3;2018-08-28 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-08-28;00:00:00.010000;8;2018;2018-08
755;VMS 3;2018-08-28 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-04-01 14:47:02.317;Nicola;2018-08-28;00:00:00.010000;8;2018;2018-08
759;VMS 3;2018-08-28 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-08-28;00:00:00.010000;8;2018;2018-08
803;VMS 2;2018-08-28 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-08-28;00:00:00.010000;8;2018;2018-08
804;VMS 2;2018-08-28 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-02-03 09:56:36.087;Nicola;2018-08-28;00:00:00.010000;8;2018;2018-08
808;VMS 2;2018-08-28 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-08-28;00:00:00.010000;8;2018;2018-08
541;VMS 1;2018-08-28 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-08-28;00:00:00.007000;8;2018;2018-08
751;VMS 3;2018-08-28 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-08-28;00:00:00.007000;8;2018;2018-08
755;VMS 3;2018-08-28 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:47:02.317;Nicola;2018-08-28;00:00:00.007000;8;2018;2018-08
759;VMS 3;2018-08-28 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-08-28;00:00:00.007000;8;2018;2018-08
